id	title	original_title	overview	release_date	original_language	genre_ids	adult	poster_path	backdrop_path	popularity	vote_count	vote_average	video
337404	Cruella	Cruella	In 1970s London amidst the punk rock revolution, a young grifter named Estella is determined to make a name for herself with her designs. She befriends a pair of young thieves who appreciate her appetite for mischief, and together they are able to build a life for themselves on the London streets. One day, Estella’s flair for fashion catches the eye of the Baroness von Hellman, a fashion legend who is devastatingly chic and terrifyingly haute. But their relationship sets in motion a course of events and revelations that will cause Estella to embrace her wicked side and become the raucous, fashionable and revenge-bent Cruella.	2021-05-26	en	35, 80	FALSE	/wToO8opxkGwKgSfJ1JK8tGvkG6U.jpg	/6MKr3KgOLmzOP6MSuZERO41Lpkt.jpg	846.647	4890	8.4	FALSE
120	The Lord of the Rings: The Fellowship of the Ring	The Lord of the Rings: The Fellowship of the Ring	Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.	2001-12-18	en	12, 14, 28	FALSE	/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg	/vRQnzOn4HjIMX4LBq9nHhFXbsSu.jpg	86.187	19590	8.4	FALSE
567	Rear Window	Rear Window	A wheelchair-bound photographer spies on his neighbors from his apartment window and becomes convinced one of them has committed murder.	1954-09-01	en	53, 9648	FALSE	/qitnZcLP7C9DLRuPpmvZ7GiEjJN.jpg	/zGs5tZOlvc9cprdcU6kDOVNpujf.jpg	32.48	4660	8.4	FALSE
527641	Five Feet Apart	Five Feet Apart	Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.	2019-03-15	en	10749, 18	FALSE	/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg	/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg	70.801	4349	8.4	FALSE
128	Princess Mononoke	もののけ姫	Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.	1997-07-12	ja	12, 14, 16	FALSE	/jHWmNr7m544fJ8eItsfNk8fs2Ed.jpg	/mpNd0rTVrp6vHJ9Je7wSa3zC8JS.jpg	37.985	5785	8.4	FALSE
27205	Inception	Inception	"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious."	2010-07-15	en	28, 878, 12	FALSE	/9gk7adHYeDvHkCSEqAvQNLV5Uge.jpg	/s3TBrRGB1iav7gFOCNx3H31MoES.jpg	59.33	29718	8.3	FALSE
3082	Modern Times	Modern Times	The Tramp struggles to live in modern industrial society with the help of a young homeless woman.	1936-02-11	en	35, 18	FALSE	/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg	/qFWnaG1fVIloWZho6I0td43MpRD.jpg	18.878	2689	8.3	FALSE
615457	Nobody	Nobody	"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind."	2021-03-18	en	28, 80, 53, 18	FALSE	/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg	/uWeffFhprUohUL5GO3YfQqdsVrI.jpg	369.958	3143	8.3	FALSE
157336	Interstellar	Interstellar	The adventures of a group of explorers who make use of a newly discovered wormhole to surpass the limitations on human space travel and conquer the vast distances involved in an interstellar voyage.	2014-11-05	en	12, 18, 878	FALSE	/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg	/rAiYTfKGqDCRIIqo664sY9XZIvQ.jpg	91.303	26512	8.3	FALSE
42269	We All Loved Each Other So Much	C'eravamo tanto amati	Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.	1974-12-21	it	18, 35	FALSE	/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg	/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg	8.516	363	8.3	FALSE
121	The Lord of the Rings: The Two Towers	The Lord of the Rings: The Two Towers	Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.	2002-12-18	en	12, 14, 28	FALSE	/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg	/kWYfW2Re0rUDE6IHhy4CRuKWeFr.jpg	77.743	16939	8.3	FALSE
807	Se7en	Se7en	"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case."	1995-09-22	en	80, 9648, 53	FALSE	/69Sns8WoET6CfaYlIkHbla4l7nC.jpg	/i5H7zusQGsysGQ8i6P361Vnr0n2.jpg	29.332	15613	8.3	FALSE
274	The Silence of the Lambs	The Silence of the Lambs	Clarice Starling is a top student at the FBI's training academy. Jack Crawford wants Clarice to interview Dr. Hannibal Lecter, a brilliant psychiatrist who is also a violent psychopath, serving life behind bars for various acts of murder and cannibalism. Crawford believes that Lecter may have insight into a case and that Starling, as an attractive young woman, may be just the bait to draw him out.	1991-02-01	en	80, 18, 53, 27	FALSE	/rplLJ2hPcOQmkFhTqUte0MkEaO2.jpg	/mfwq2nMBzArzQ7Y9RKE8SKeeTkg.jpg	11.218	12270	8.3	FALSE
664767	Mortal Kombat Legends: Scorpion's Revenge	Mortal Kombat Legends: Scorpion's Revenge	After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.	2020-04-12	en	16, 28, 14	FALSE	/4VlXER3FImHeFuUjBShFamhIp9M.jpg	/vw3zNfzvnVNF7nIjpiEgcdznfeC.jpg	240.442	990	8.3	FALSE
101	Léon: The Professional	Léon: The Professional	"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps."	1994-09-14	en	80, 18, 28	FALSE	/wHqGb8J6tXBVwjqWooGMtNEjs2A.jpg	/jRJrQ72VLyEnVsvwfep8Xjlvu8c.jpg	41.805	11185	8.3	FALSE
207	Dead Poets Society	Dead Poets Society	At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.	1989-06-02	en	18	FALSE	/ai40gM7SUaGA6fthvsd87o8IQq4.jpg	/tJRToZBfb52NhF6SMGAe0bWQc6z.jpg	25.003	8406	8.3	FALSE
975	Paths of Glory	Paths of Glory	A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.	1957-10-25	en	18, 10752	FALSE	/l2IY0gOHHmCWM90LjteFssxIV1G.jpg	/354kfjVb96mtFALMhBE6jzHGiA2.jpg	12.455	1959	8.3	FALSE
313106	Doctor Who: The Day of the Doctor	Doctor Who: The Day of the Doctor	In 2013, something terrible is awakening in London's National Gallery; in 1562, a murderous plot is afoot in Elizabethan England; and somewhere in space an ancient battle reaches its devastating conclusion. All of reality is at stake as the Doctor's own dangerous past comes back to haunt him.	2013-11-23	en	878, 12	FALSE	/qkhP3bhxQQjs1bGEWNts64DOUkK.jpg	/jxCg8DJasmZHE5BjDncpkpyNtTu.jpg	10.963	607	8.3	FALSE
335	Once Upon a Time in the West	C'era una volta il West	As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.	1968-12-21	it	18, 37	FALSE	/qbYgqOczabWNn2XKwgMtVrntD6P.jpg	/h31SOVlekuHXsMWVGxI8nPPfY82.jpg	14.656	3089	8.3	FALSE
25237	Come and See	Иди и смотри	The invasion of a village in Byelorussia by German forces sends young Florya into the forest to join the weary Resistance fighters, against his family's wishes. There he meets a girl, Glasha, who accompanies him back to his village. On returning home, Florya finds his family and fellow peasants massacred. His continued survival amidst the brutal debris of war becomes increasingly nightmarish, a battle between despair and hope.	1985-09-03	ru	18, 10752, 36	FALSE	/90A8sXK9QZVJ7Rj8nLdsj5NuO5s.jpg	/oIQMt3Q6Qa37YD0JOdYkrIAPYDk.jpg	14.229	741	8.3	FALSE
18148	Tokyo Story	東京物語	The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.	1953-11-03	ja	18	FALSE	/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg	/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg	10.217	675	8.3	FALSE
290098	The Handmaiden	아가씨	1930s Korea, in the period of Japanese occupation, a young woman is hired as a handmaiden to a Japanese heiress who lives a secluded life on a large countryside estate with her domineering uncle, but she's involved in something greater that will soon be revealed.	2016-06-01	ko	53, 18, 10749	FALSE	/xV3H7UmImtZ6adpwTbdOrZS0MvR.jpg	/eUKJrORgXWAMFoBwTqJgwqSFprs.jpg	30.774	2372	8.3	FALSE
10376	The Legend of 1900	La leggenda del pianista sull'oceano	The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 (Tim Roth) learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.	1998-10-28	it	18, 10402, 10749	FALSE	/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg	/u5RyW1HUKsFZ5x2Vfh2B1nNJHhC.jpg	13.207	1679	8.3	FALSE
265177	Mommy	Mommy	A peculiar neighbor offers hope to a recent widow who is struggling to raise a teenager who is unpredictable and, sometimes, violent.	2014-05-22	fr	18	FALSE	/iUN8FpWSjrHx0b8lPnBuIoLnd67.jpg	/pwoj3pRch3KKvq8t2plgpe5GDH5.jpg	12.588	2131	8.3	FALSE
755812	Miraculous World: New York, United HeroeZ	Miraculous World : New York, les héros unis	During a school field trip, Ladybug and Cat Noir meet the American superheroes, whom they have to save from an akumatised super-villain. They discover that Miraculous exist in the United States too.	2020-09-26	fr	16, 10751, 35, 12, 10770	FALSE	/19kfvGktytDZInUmpv3WlaHoTxP.jpg	/aMFl4wOPhJ7NVua6SgU9zIJvFSx.jpg	363.332	782	8.3	FALSE
105	Back to the Future	Back to the Future	Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.	1985-07-03	en	12, 35, 878, 10751	FALSE	/7lyBcpYB0Qt8gYhXYaEZUNlNQAv.jpg	/3lbTiIN8cVonMUQwaeh5nvn61lr.jpg	46.961	15464	8.3	FALSE
620683	My Mom is a Character 3	Minha Mãe é uma Peça 3: O Filme	Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.	2019-12-26	pt	35	FALSE	/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg	/19vTfircuojU00I6xtRdy3DrF1e.jpg	6.109	388	8.3	FALSE
16672	Woman in the Dunes	砂の女	An entomologist suffers extreme psychological and sexual torture after being taken captive by the residents of a poor seaside village.	1964-02-15	ja	18, 53	FALSE	/rE6vtXBDXy3cjyFmxfsDese0Eo4.jpg	/oOM2JzhVBjWyZFHW2iBQQ8A3znY.jpg	13.258	247	8.3	FALSE
20532	Sansho the Bailiff	山椒大夫	In medieval Japan a compassionate governor is sent into exile. His wife and children try to join him, but are separated, and the children grow up amid suffering and oppression.	1954-03-31	ja	18	FALSE	/6Ai1iAje7d59N7CnFZvb8zQACFH.jpg	/d0IwJw1p2H0WYhk1iCwVNygpsUs.jpg	8.56	220	8.3	FALSE
637920	Miracle in Cell No. 7	7. Koğuştaki Mucize	Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.	2019-10-10	tr	18, 35, 10751	FALSE	/bOth4QmNyEkalwahfPCfiXjNh1r.jpg	/4YbHir4Ka4kG7WOdh0anXv1iT8s.jpg	42.069	3723	8.3	FALSE
1398	Stalker	Сталкер	Near a gray and unnamed city is the Zone, a place guarded by barbed wire and soldiers, and where the normal laws of physics are victim to frequent anomalies. A stalker guides two men into the Zone, specifically to an area in which deep-seated desires are granted.	1979-05-25	ru	878, 18	FALSE	/lUE0Bp7wH0EterJ44qMRsqtKFnp.jpg	/6yrbWzzrPp7pwz6zHdifspJk8t3.jpg	13.672	1344	8.3	FALSE
5156	Bicycle Thieves	Ladri di biciclette	A working man's livelihood is threatened when someone steals his bicycle.	1948-11-24	it	18	FALSE	/ihLPR2hiHljvvdTzHk6NeNTVMXf.jpg	/kTUUiKGKrdRhJsCcYT3Ivtfuuzh.jpg	12.091	1642	8.3	FALSE
508965	Klaus	Klaus	When Jesper distinguishes himself as the Postal Academy's worst student, he is sent to Smeerensburg, a small village located on an icy island above the Arctic Circle, where grumpy inhabitants barely exchange words, let alone letters. Jesper is about to give up and abandon his duty as a postman when he meets local teacher Alva and Klaus, a mysterious carpenter who lives alone in a cabin full of handmade toys.	2019-11-08	en	16, 10751, 12, 35	FALSE	/q125RHUDgR4gjwh1QkfYuJLYkL.jpg	/xBD64RBepJDWmGhcxZMiJC9JKRZ.jpg	14.96	2526	8.3	FALSE
28	Apocalypse Now	Apocalypse Now	"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory."	1979-08-15	en	18, 10752	FALSE	/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg	/9Qs9oyn4iE8QtQjGZ0Hp2WyYNXT.jpg	23.15	5989	8.3	FALSE
797	Persona	Persona	A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer. The time they spend together only strengthens the crushing realization that one does not exist.	1966-10-18	sv	18	FALSE	/bdXbfUir63TQHA5NTNcXPICZCW8.jpg	/32YB3OXR036XBi1Dm5i9D0hDM2o.jpg	12.454	1412	8.3	FALSE
550776	Believe Me: The Abduction of Lisa McVey	Believe Me: The Abduction of Lisa McVey	On the night she plans on taking her own life, 17-year-old 'Lisa McVey' is kidnapped and finds herself fighting to stay alive and manages to be a victim of rape. She manages to talk her attacker into releasing her, but when she returns home, no one believes her story except for one detective, who suspects she was abducted by a serial killer. Based on horrifying true events.	2018-09-30	en	18, 10770	FALSE	/1X53fMPuNL5FxrSXTLssjYYKhxS.jpg	/r1GCZg8Ss6xc3pFd4adcM1mCE6R.jpg	47.316	204	8.3	FALSE
26451	Investigation of a Citizen Above Suspicion	Indagine su un cittadino al di sopra di ogni sospetto	Rome, Italy. After committing a heinous crime, a senior police officer exposes evidence incriminating him because his moral commitment prevents him from circumventing the law and the social order it protects.	1970-10-16	it	18, 53	FALSE	/vPTZwlq1IC4o1DCsEZEl2uGljzm.jpg	/2Z3hHXg62v6FnNWhI4Nre5L6kEQ.jpg	8.35	515	8.3	FALSE
110420	Wolf Children	おおかみこどもの雨と雪	After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.	2012-07-21	ja	16, 18, 10751, 14	FALSE	/nqqovhsvsWbsb7LcGaIGDRZrwgB.jpg	/78EAqp0sdvtaRryS9QtBQxiQBes.jpg	31.449	1617	8.3	FALSE
